Game,Player Name,Number Shots,Average Shots,HOME_TEAM,AWAY_TEAM,FIRST_INDEX,LAST_INDEX,Best_Player
275.0,Kemba Walker,5.0,2.75,Hornets,Lakers,20583.0,20657.0,Kemba Walker
275.0,Kobe Bryant,7.0,2.4285714285714284,Hornets,Lakers,20583.0,20657.0,Lou Williams
276.0,Thabo Sefolosha,2.0,1.4,Hawks,Pacers,20658.0,20751.0,Paul Millsap
276.0,Solomon Hill,4.0,2.5,Hawks,Pacers,20658.0,20751.0,Paul George
277.0,Khris Middleton,3.0,2.0,Mavericks,Bucks,20752.0,20816.0,Dirk Nowitzki
277.0,Wesley Matthews,2.0,1.5,Mavericks,Bucks,20752.0,20816.0,Greg Monroe
278.0,Tony Parker,2.0,1.8,Timberwolves,Spurs,20817.0,20910.0,Karl-Anthony Towns
278.0,Zach LaVine,6.0,2.6,Timberwolves,Spurs,20817.0,20910.0,Kawhi Leonard
279.0,LeBron James,3.0,2.0,Cavaliers,Suns,20911.0,20984.0,LeBron James
279.0,TJ Warren,4.0,2.5,Cavaliers,Suns,20911.0,20984.0,Mirza Teletovic
280.0,Ish Smith,6.0,3.5,76ers,Jazz,20985.0,21078.0,Nerlens Noel
280.0,Trey Burke,5.0,2.75,76ers,Jazz,20985.0,21078.0,Gordon Hayward
281.0,Derrick Williams,4.0,3.0,Pistons,Knicks,21079.0,21147.0,Andre Drummond
281.0,Reggie Jackson,3.0,1.6666666666666667,Pistons,Knicks,21079.0,21147.0,Carmelo Anthony
282.0,Jeff Teague,6.0,2.8,Hawks,Rockets,21148.0,21258.0,Paul Millsap
282.0,James Harden,4.0,2.25,Hawks,Rockets,21148.0,21258.0,James Harden
283.0,Mike Conley,3.0,1.3333333333333333,Grizzlies,Heat,21259.0,21324.0,Mike Conley
283.0,Dwyane Wade,5.0,3.0,Grizzlies,Heat,21259.0,21324.0,Hassan Whiteside
284.0,Giannis Antetokounmpo,4.0,2.8,Bucks,Thunder,21325.0,21402.0,Giannis Antetokounmpo
284.0,Kevin Durant,4.0,2.0,Bucks,Thunder,21325.0,21402.0,Kevin Durant
285.0,Nikola Vucevic,5.0,3.0,Nets,Magic,21403.0,21478.0,Brook Lopez
285.0,Jarrett Jack,5.0,2.0,Nets,Magic,21403.0,21478.0,Nikola Vucevic
286.0,Avery Bradley,5.0,2.0,Celtics,Lakers,21479.0,21557.0,Isaiah Thomas
286.0,Kobe Bryant,3.0,2.0,Celtics,Lakers,21479.0,21557.0,Brandon Bass
287.0,Kyle Lowry,3.0,1.5714285714285714,Raptors,Wizards,21558.0,21652.0,Jonas Valanciunas
287.0,John Wall,7.0,2.8,Raptors,Wizards,21558.0,21652.0,John Wall
288.0,Jimmy Butler,4.0,3.0,Bulls,Pacers,21653.0,21742.0,Pau Gasol
288.0,Monta Ellis,4.0,2.4,Bulls,Pacers,21653.0,21742.0,Paul George
289.0,Trey Burke,4.0,2.2,Timberwolves,Jazz,21743.0,21802.0,Karl-Anthony Towns
289.0,Tayshaun Prince,3.0,1.8,Timberwolves,Jazz,21743.0,21802.0,Gordon Hayward
290.0,Will Barton,4.0,2.75,Nuggets,Trail Blazers,21803.0,21872.0,Nikola Jokic
290.0,Maurice Harkless,4.0,1.8,Nuggets,Trail Blazers,21803.0,21872.0,Mason Plumlee
291.0,Ish Smith,3.0,1.8,76ers,Kings,21873.0,21971.0,Jahlil Okafor
291.0,Marco Belinelli,3.0,2.0,76ers,Kings,21873.0,21971.0,DeMarcus Cousins
292.0,James Harden,5.0,3.0,Warriors,Rockets,21972.0,22029.0,Draymond Green
292.0,Klay Thompson,5.0,2.2,Warriors,Rockets,21972.0,22029.0,James Harden
293.0,Chris Paul,4.0,2.5,Clippers,Pelicans,22030.0,22126.0,Chris Paul
293.0,Anthony Davis,4.0,2.6,Clippers,Pelicans,22030.0,22126.0,Anthony Davis
294.0,Brandon Knight,6.0,3.0,Thunder,Suns,22127.0,22187.0,Kevin Durant
294.0,Kevin Durant,5.0,2.75,Thunder,Suns,22127.0,22187.0,Tyson Chandler
295.0,Evan Fournier,4.0,1.6666666666666667,Magic,Wizards,22188.0,22241.0,Nikola Vucevic
295.0,John Wall,6.0,3.0,Magic,Wizards,22188.0,22241.0,John Wall
296.0,Marvin Williams,4.0,2.75,Hornets,Raptors,22242.0,22306.0,Kemba Walker
296.0,Terrence Ross,3.0,2.2,Hornets,Raptors,22242.0,22306.0,Jonas Valanciunas
297.0,Ish Smith,5.0,1.7142857142857142,Lakers,76ers,22307.0,22373.0,Lou Williams
297.0,Nick Young,3.0,2.25,Lakers,76ers,22307.0,22373.0,Jahlil Okafor
298.0,Isaiah Thomas,5.0,2.5,Nets,Celtics,22374.0,22445.0,Brook Lopez
298.0,Brook Lopez,6.0,3.0,Nets,Celtics,22374.0,22445.0,Isaiah Thomas
299.0,Paul George,7.0,2.5,Pistons,Pacers,22446.0,22513.0,Andre Drummond
299.0,Reggie Jackson,9.0,3.0,Pistons,Pacers,22446.0,22513.0,Paul George
300.0,Wesley Matthews,3.0,2.0,Mavericks,Pelicans,22514.0,22575.0,Dirk Nowitzki
300.0,Jrue Holiday,3.0,1.4,Mavericks,Pelicans,22514.0,22575.0,Anthony Davis
301.0,Mike Conley,4.0,3.0,Grizzlies,Jazz,22576.0,22642.0,Mike Conley
301.0,Rodney Hood,4.0,2.0,Grizzlies,Jazz,22576.0,22642.0,Gordon Hayward
302.0,Will Barton,7.0,2.8,Nuggets,Warriors,22643.0,22698.0,Kenneth Faried
302.0,Klay Thompson,5.0,2.25,Nuggets,Warriors,22643.0,22698.0,Draymond Green
303.0,Jameer Nelson,3.0,2.2,Nuggets,Trail Blazers,22699.0,22791.0,Nikola Jokic
303.0,CJ McCollum,4.0,2.0,Nuggets,Trail Blazers,22699.0,22791.0,Ed Davis
304.0,Ish Smith,6.0,2.333333333333333,Timberwolves,76ers,22792.0,22849.0,Karl-Anthony Towns
304.0,Ricky Rubio,3.0,2.0,Timberwolves,76ers,22792.0,22849.0,Carl Landry
305.0,Isaiah Thomas,5.0,2.1666666666666665,Nets,Celtics,22850.0,22943.0,Brook Lopez
305.0,Joe Johnson,4.0,1.5,Nets,Celtics,22850.0,22943.0,Isaiah Thomas
306.0,Dwyane Wade,5.0,2.6,Pacers,Heat,22944.0,23014.0,Paul George
306.0,Paul George,6.0,2.5,Pacers,Heat,22944.0,23014.0,Dwyane Wade
307.0,Gordon Hayward,4.0,2.25,Rockets,Jazz,23015.0,23096.0,James Harden
307.0,James Harden,5.0,2.25,Rockets,Jazz,23015.0,23096.0,Gordon Hayward
308.0,Paul Millsap,3.0,2.0,Hawks,Knicks,23097.0,23175.0,Paul Millsap
308.0,Carmelo Anthony,4.0,1.7142857142857142,Hawks,Knicks,23097.0,23175.0,Carmelo Anthony
309.0,Giannis Antetokounmpo,4.0,2.5,Bulls,Bucks,23176.0,23232.0,Pau Gasol
309.0,Pau Gasol,3.0,2.6666666666666665,Bulls,Bucks,23176.0,23232.0,Greg Monroe
310.0,DeMarcus Cousins,6.0,3.0,Mavericks,Kings,23233.0,23300.0,Dirk Nowitzki
310.0,Wesley Matthews,4.0,3.0,Mavericks,Kings,23233.0,23300.0,DeMarcus Cousins
311.0,Victor Oladipo,3.0,2.4,Pacers,Magic,23301.0,23371.0,Paul George
311.0,Monta Ellis,2.0,1.25,Pacers,Magic,23301.0,23371.0,Nikola Vucevic
312.0,Kyrie Irving,5.0,2.5,Cavaliers,Wizards,23372.0,23412.0,LeBron James
312.0,Gary Neal,5.0,2.4,Cavaliers,Wizards,23372.0,23412.0,John Wall
313.0,Isaiah Thomas,4.0,1.8333333333333333,Celtics,Pistons,23413.0,23503.0,Isaiah Thomas
313.0,Reggie Jackson,6.0,2.2,Celtics,Pistons,23413.0,23503.0,Andre Drummond
314.0,Randy Foye,2.0,1.6,Nuggets,Timberwolves,23504.0,23579.0,Nikola Jokic
314.0,Karl-Anthony Towns,5.0,2.0,Nuggets,Timberwolves,23504.0,23579.0,Karl-Anthony Towns
315.0,Kemba Walker,6.0,4.0,Hornets,Suns,23580.0,23635.0,Kemba Walker
315.0,TJ Warren,2.0,1.6,Hornets,Suns,23580.0,23635.0,Mirza Teletovic
316.0,JJ Redick,3.0,1.8333333333333333,Clippers,Trail Blazers,23636.0,23690.0,Chris Paul
316.0,Damian Lillard,5.0,2.2,Clippers,Trail Blazers,23636.0,23690.0,Damian Lillard
317.0,Derrick Rose,4.0,2.2,Celtics,Bulls,23691.0,23771.0,Isaiah Thomas
317.0,Jared Sullinger,4.0,2.4,Celtics,Bulls,23691.0,23771.0,Pau Gasol
318.0,Gordon Hayward,4.0,2.333333333333333,Rockets,Jazz,23772.0,23849.0,James Harden
318.0,James Harden,5.0,2.6666666666666665,Rockets,Jazz,23772.0,23849.0,Gordon Hayward
319.0,Rudy Gay,4.0,2.25,Lakers,Kings,23850.0,23916.0,Lou Williams
319.0,Jordan Clarkson,6.0,2.2,Lakers,Kings,23850.0,23916.0,DeMarcus Cousins
320.0,Victor Oladipo,4.0,2.8,Nets,Magic,23917.0,23973.0,Brook Lopez
320.0,Shane Larkin,3.0,1.8,Nets,Magic,23917.0,23973.0,Nikola Vucevic
321.0,Zach Randolph,6.0,3.0,Nuggets,Grizzlies,23974.0,24046.0,Nikola Jokic
321.0,Jusuf Nurkic,4.0,1.6666666666666667,Nuggets,Grizzlies,23974.0,24046.0,Zach Randolph
322.0,Monta Ellis,3.0,1.5714285714285714,Pacers,Pelicans,24047.0,24119.0,Paul George
322.0,Eric Gordon,3.0,1.4285714285714286,Pacers,Pelicans,24047.0,24119.0,Jrue Holiday
323.0,Khris Middleton,3.0,1.5,Mavericks,Bucks,24120.0,24187.0,Dirk Nowitzki
323.0,Raymond Felton,5.0,2.75,Mavericks,Bucks,24120.0,24187.0,Greg Monroe
324.0,Goran Dragic,3.0,1.6666666666666667,Heat,Suns,24188.0,24250.0,Dwyane Wade
324.0,Brandon Knight,5.0,2.4,Heat,Suns,24188.0,24250.0,Mirza Teletovic
325.0,Lou Williams,10.0,3.4,Lakers,Thunder,24251.0,24335.0,Lou Williams
325.0,Russell Westbrook,4.0,2.25,Lakers,Thunder,24251.0,24335.0,Kevin Durant
326.0,Chris Paul,3.0,2.0,Hornets,Clippers,24336.0,24389.0,Kemba Walker
326.0,Kemba Walker,4.0,2.2,Hornets,Clippers,24336.0,24389.0,Chris Paul
327.0,Goran Dragic,4.0,3.4,Heat,Jazz,24390.0,24470.0,Hassan Whiteside
327.0,Gordon Hayward,4.0,2.75,Heat,Jazz,24390.0,24470.0,Gordon Hayward
328.0,Raymond Felton,3.0,2.2,Mavericks,Timberwolves,24471.0,24537.0,Dirk Nowitzki
328.0,Andrew Wiggins,6.0,3.0,Mavericks,Timberwolves,24471.0,24537.0,Karl-Anthony Towns
329.0,Wesley Johnson,3.0,2.0,Clippers,Pelicans,24538.0,24628.0,Chris Paul
329.0,Jrue Holiday,5.0,3.25,Clippers,Pelicans,24538.0,24628.0,Jrue Holiday
330.0,Ish Smith,4.0,2.333333333333333,Cavaliers,76ers,24629.0,24681.0,LeBron James
330.0,LeBron James,6.0,3.25,Cavaliers,76ers,24629.0,24681.0,Jahlil Okafor
331.0,Isaiah Thomas,4.0,1.8333333333333333,Celtics,Grizzlies,24682.0,24798.0,Isaiah Thomas
331.0,Marc Gasol,4.0,2.2,Celtics,Grizzlies,24682.0,24798.0,Zach Randolph
332.0,Kemba Walker,4.0,2.333333333333333,Hornets,Nuggets,24799.0,24861.0,Kemba Walker
332.0,Danilo Gallinari,4.0,2.0,Hornets,Nuggets,24799.0,24861.0,Danilo Gallinari
333.0,Russell Westbrook,3.0,2.25,Thunder,Trail Blazers,24862.0,24930.0,Kevin Durant
333.0,Damian Lillard,7.0,2.8,Thunder,Trail Blazers,24862.0,24930.0,Damian Lillard
334.0,Dwyane Wade,8.0,3.4,Warriors,Heat,24931.0,25004.0,Stephen Curry
334.0,Stephen Curry,5.0,2.75,Warriors,Heat,24931.0,25004.0,Dwyane Wade
335.0,Myles Turner,2.0,1.5714285714285714,Pacers,Suns,25005.0,25079.0,Paul George
335.0,TJ Warren,3.0,1.7142857142857142,Pacers,Suns,25005.0,25079.0,Mirza Teletovic
336.0,Reggie Jackson,4.0,2.333333333333333,Pistons,Spurs,25080.0,25175.0,Andre Drummond
336.0,Tony Parker,4.0,2.0,Pistons,Spurs,25080.0,25175.0,Kawhi Leonard
337.0,Jared Sullinger,3.0,2.0,Celtics,Knicks,25176.0,25246.0,Isaiah Thomas
337.0,Derrick Williams,3.0,2.0,Celtics,Knicks,25176.0,25246.0,Kristaps Porzingis
338.0,Tony Allen,4.0,2.2,Rockets,Grizzlies,25247.0,25304.0,James Harden
338.0,Patrick Beverley,3.0,2.0,Rockets,Grizzlies,25247.0,25304.0,Zach Randolph
339.0,Jabari Parker,3.0,2.6,Bulls,Bucks,25305.0,25388.0,Pau Gasol
339.0,Jimmy Butler,5.0,2.0,Bulls,Bucks,25305.0,25388.0,Greg Monroe
340.0,Kevin Durant,8.0,4.0,Timberwolves,Thunder,25389.0,25471.0,Karl-Anthony Towns
340.0,Zach LaVine,4.0,1.6666666666666667,Timberwolves,Thunder,25389.0,25471.0,Kevin Durant
341.0,LeBron James,3.0,2.5,Cavaliers,Mavericks,25472.0,25543.0,LeBron James
341.0,Wesley Matthews,3.0,1.8,Cavaliers,Mavericks,25472.0,25543.0,Dirk Nowitzki
342.0,Lou Williams,6.0,3.25,Lakers,Pelicans,25544.0,25610.0,Lou Williams
342.0,Jrue Holiday,6.0,2.4,Lakers,Pelicans,25544.0,25610.0,Jrue Holiday
343.0,Jabari Parker,5.0,3.5,Bucks,Wizards,25611.0,25699.0,Greg Monroe
343.0,John Wall,3.0,1.6,Bucks,Wizards,25611.0,25699.0,John Wall
344.0,Arron Afflalo,7.0,3.4,Nets,Knicks,25700.0,25792.0,Brook Lopez
344.0,Joe Johnson,4.0,2.4,Nets,Knicks,25700.0,25792.0,Kristaps Porzingis
345.0,Jae Crowder,3.0,2.2,Celtics,Pacers,25793.0,25861.0,Isaiah Thomas
345.0,Paul George,4.0,3.0,Celtics,Pacers,25793.0,25861.0,Paul George
346.0,James Harden,6.0,3.333333333333333,Rockets,Timberwolves,25862.0,25924.0,James Harden
346.0,Kevin Martin,4.0,2.6666666666666665,Rockets,Timberwolves,25862.0,25924.0,Karl-Anthony Towns
347.0,Ish Smith,8.0,3.6666666666666665,Bulls,76ers,25925.0,25977.0,Jimmy Butler
347.0,Jimmy Butler,6.0,3.333333333333333,Bulls,76ers,25925.0,25977.0,Jahlil Okafor
348.0,Victor Oladipo,3.0,2.6,Magic,Raptors,25978.0,26043.0,Nikola Vucevic
348.0,Kyle Lowry,3.0,2.333333333333333,Magic,Raptors,25978.0,26043.0,Jonas Valanciunas
349.0,Marc Gasol,5.0,3.0,Pistons,Grizzlies,26044.0,26093.0,Andre Drummond
349.0,Stanley Johnson,3.0,1.8,Pistons,Grizzlies,26044.0,26093.0,Marc Gasol
350.0,Tristan Thompson,5.0,3.2,Cavaliers,Spurs,26094.0,26163.0,LeBron James
350.0,Tim Duncan,3.0,1.6666666666666667,Cavaliers,Spurs,26094.0,26163.0,Kawhi Leonard
351.0,Trey Burke,3.0,2.0,Kings,Jazz,26164.0,26250.0,DeMarcus Cousins
351.0,Rudy Gay,7.0,4.666666666666667,Kings,Jazz,26164.0,26250.0,Gordon Hayward
352.0,Brook Lopez,3.0,1.625,Nets,Trail Blazers,26251.0,26328.0,Brook Lopez
352.0,Damian Lillard,4.0,2.333333333333333,Nets,Trail Blazers,26251.0,26328.0,Damian Lillard
353.0,Derrick Rose,4.0,2.4,Bulls,Mavericks,26329.0,26392.0,Pau Gasol
353.0,Deron Williams,4.0,2.75,Bulls,Mavericks,26329.0,26392.0,Dirk Nowitzki
354.0,Nicolas Batum,5.0,3.0,Hornets,Pelicans,26393.0,26454.0,Kemba Walker
354.0,Jrue Holiday,2.0,2.0,Hornets,Pelicans,26393.0,26454.0,Anthony Davis
355.0,Khris Middleton,5.0,2.25,Hawks,Bucks,26455.0,26527.0,Paul Millsap
355.0,Jeff Teague,5.0,3.5,Hawks,Bucks,26455.0,26527.0,Greg Monroe
356.0,Tyler Johnson,4.0,3.0,Nuggets,Heat,26528.0,26588.0,Kenneth Faried
356.0,Jameer Nelson,4.0,2.1666666666666665,Nuggets,Heat,26528.0,26588.0,Hassan Whiteside
357.0,Avery Bradley,4.0,2.5,Celtics,Wizards,26589.0,26690.0,Isaiah Thomas
357.0,John Wall,5.0,2.333333333333333,Celtics,Wizards,26589.0,26690.0,John Wall
358.0,Marc Gasol,5.0,2.1666666666666665,Grizzlies,Knicks,26691.0,26776.0,Marc Gasol
358.0,Langston Galloway,3.0,1.375,Grizzlies,Knicks,26691.0,26776.0,Kristaps Porzingis
359.0,Cole Aldrich,4.0,2.6,Clippers,Kings,26777.0,26864.0,Chris Paul
359.0,Rajon Rondo,3.0,1.8333333333333333,Clippers,Kings,26777.0,26864.0,DeMarcus Cousins
360.0,Will Barton,6.0,2.0,Nuggets,Pacers,26865.0,26965.0,Nikola Jokic
360.0,Paul George,5.0,3.333333333333333,Nuggets,Pacers,26865.0,26965.0,Paul George
361.0,Nerlens Noel,4.0,2.2,Knicks,76ers,26966.0,27045.0,Carmelo Anthony
361.0,Carmelo Anthony,5.0,2.6,Knicks,76ers,26966.0,27045.0,Nerlens Noel
362.0,Kemba Walker,5.0,1.8333333333333333,Hornets,Jazz,27046.0,27106.0,Kemba Walker
362.0,Trevor Booker,3.0,2.2,Hornets,Jazz,27046.0,27106.0,Gordon Hayward
363.0,Matt Barnes,2.0,1.5,Grizzlies,Pelicans,27107.0,27175.0,Mike Conley
363.0,Jrue Holiday,3.0,1.8,Grizzlies,Pelicans,27107.0,27175.0,Anthony Davis
364.0,Pau Gasol,3.0,1.8333333333333333,Bulls,Pistons,27176.0,27261.0,Pau Gasol
364.0,Reggie Jackson,5.0,3.5,Bulls,Pistons,27176.0,27261.0,Andre Drummond
365.0,Thaddeus Young,3.0,1.4285714285714286,Nets,Raptors,27262.0,27316.0,Brook Lopez
365.0,DeMar DeRozan,6.0,2.0,Nets,Raptors,27262.0,27316.0,Jonas Valanciunas
366.0,Jae Crowder,3.0,2.0,Celtics,Mavericks,27317.0,27402.0,Isaiah Thomas
366.0,Dirk Nowitzki,6.0,2.6,Celtics,Mavericks,27317.0,27402.0,Dirk Nowitzki
367.0,Chris Paul,6.0,2.75,Rockets,Clippers,27403.0,27486.0,James Harden
367.0,Marcus Thornton,5.0,3.25,Rockets,Clippers,27403.0,27486.0,Chris Paul
368.0,Anthony Davis,6.0,2.4,Timberwolves,Pelicans,27487.0,27541.0,Karl-Anthony Towns
368.0,Andrew Wiggins,5.0,3.25,Timberwolves,Pelicans,27487.0,27541.0,Anthony Davis
369.0,Emmanuel Mudiay,3.0,2.0,Nuggets,Thunder,27542.0,27637.0,Kenneth Faried
369.0,Kevin Durant,4.0,2.4,Nuggets,Thunder,27542.0,27637.0,Kevin Durant
370.0,Ish Smith,3.0,2.25,Magic,76ers,27638.0,27686.0,Nikola Vucevic
370.0,Tobias Harris,4.0,2.4,Magic,76ers,27638.0,27686.0,Jahlil Okafor
371.0,Rodney Hood,6.0,2.1666666666666665,Knicks,Jazz,27687.0,27767.0,Carmelo Anthony
371.0,Langston Galloway,4.0,2.0,Knicks,Jazz,27687.0,27767.0,Gordon Hayward
372.0,Isaiah Thomas,6.0,3.0,Celtics,Raptors,27768.0,27828.0,Isaiah Thomas
372.0,DeMar DeRozan,4.0,2.75,Celtics,Raptors,27768.0,27828.0,Jonas Valanciunas
373.0,Wesley Matthews,6.0,3.6666666666666665,Mavericks,Timberwolves,27829.0,27879.0,Chandler Parsons
373.0,Shabazz Muhammad,3.0,2.0,Mavericks,Timberwolves,27829.0,27879.0,Karl-Anthony Towns
374.0,Al Horford,6.0,2.6,Hawks,Trail Blazers,27880.0,27962.0,Paul Millsap
374.0,Damian Lillard,6.0,2.833333333333333,Hawks,Trail Blazers,27880.0,27962.0,Damian Lillard
375.0,Kevin Love,3.0,2.0,Cavaliers,Clippers,27963.0,28048.0,LeBron James
375.0,Lance Stephenson,3.0,1.5,Cavaliers,Clippers,27963.0,28048.0,Chris Paul
376.0,Mike Conley,2.0,1.5,Nuggets,Grizzlies,28049.0,28118.0,Danilo Gallinari
376.0,Will Barton,4.0,2.75,Nuggets,Grizzlies,28049.0,28118.0,Mike Conley
377.0,Kent Bazemore,3.0,2.1666666666666665,Hawks,Kings,28119.0,28209.0,Paul Millsap
377.0,Rajon Rondo,4.0,2.5,Hawks,Kings,28119.0,28209.0,DeMarcus Cousins
378.0,Derrick Rose,3.0,1.8333333333333333,Celtics,Bulls,28210.0,28281.0,Isaiah Thomas
378.0,Jared Sullinger,4.0,2.2,Celtics,Bulls,28210.0,28281.0,Pau Gasol
379.0,Khris Middleton,4.0,2.1666666666666665,Rockets,Bucks,28282.0,28362.0,James Harden
379.0,Terrence Jones,4.0,2.75,Rockets,Bucks,28282.0,28362.0,Greg Monroe
380.0,Paul George,2.0,1.5,Warriors,Pacers,28363.0,28428.0,Stephen Curry
380.0,Stephen Curry,5.0,2.142857142857143,Warriors,Pacers,28363.0,28428.0,Paul George
381.0,Jeff Green,4.0,2.333333333333333,Grizzlies,Timberwolves,28429.0,28498.0,Mike Conley
381.0,Shabazz Muhammad,2.0,1.6,Grizzlies,Timberwolves,28429.0,28498.0,Karl-Anthony Towns
382.0,Kent Bazemore,5.0,2.2,Hawks,Suns,28499.0,28571.0,Al Horford
382.0,Archie Goodwin,5.0,2.8,Hawks,Suns,28499.0,28571.0,Tyson Chandler
383.0,Danilo Gallinari,3.0,1.75,Nuggets,Pistons,28572.0,28640.0,Nikola Jokic
383.0,Reggie Jackson,6.0,2.6,Nuggets,Pistons,28572.0,28640.0,Andre Drummond
384.0,DeMarcus Cousins,4.0,2.25,Pacers,Kings,28641.0,28738.0,Paul George
384.0,Paul George,5.0,2.4,Pacers,Kings,28641.0,28738.0,DeMarcus Cousins
385.0,Thaddeus Young,3.0,2.0,Nets,Thunder,28739.0,28811.0,Brook Lopez
385.0,Russell Westbrook,5.0,3.2,Nets,Thunder,28739.0,28811.0,Kevin Durant
386.0,Tristan Thompson,3.0,2.333333333333333,Cavaliers,Timberwolves,28812.0,28905.0,LeBron James
386.0,Zach LaVine,5.0,3.25,Cavaliers,Timberwolves,28812.0,28905.0,Karl-Anthony Towns
387.0,Aaron Brooks,4.0,2.2,Bulls,Heat,28906.0,28967.0,Pau Gasol
387.0,Chris Bosh,5.0,2.0,Bulls,Heat,28906.0,28967.0,Dwyane Wade
388.0,Marc Gasol,4.0,1.7142857142857142,Grizzlies,Magic,28968.0,29019.0,Mike Conley
388.0,Nikola Vucevic,5.0,2.25,Grizzlies,Magic,28968.0,29019.0,Nikola Vucevic
389.0,Jrue Holiday,6.0,4.0,Rockets,Pelicans,29020.0,29083.0,James Harden
389.0,James Harden,5.0,2.5,Rockets,Pelicans,29020.0,29083.0,Jrue Holiday
390.0,Gordon Hayward,4.0,2.1666666666666665,Pistons,Jazz,29084.0,29152.0,Andre Drummond
390.0,Reggie Jackson,6.0,2.5,Pistons,Jazz,29084.0,29152.0,Derrick Favors
391.0,Kemba Walker,4.0,2.25,Hornets,Kings,29153.0,29230.0,Kemba Walker
391.0,Rudy Gay,4.0,2.1666666666666665,Hornets,Kings,29153.0,29230.0,DeMarcus Cousins
392.0,Chris Paul,5.0,2.0,Pacers,Clippers,29231.0,29314.0,Paul George
392.0,Paul George,5.0,2.2,Pacers,Clippers,29231.0,29314.0,Chris Paul
393.0,Ish Smith,4.0,2.0,76ers,Suns,29315.0,29380.0,Nerlens Noel
393.0,Archie Goodwin,5.0,2.4285714285714284,76ers,Suns,29315.0,29380.0,Alex Len
394.0,Dwyane Wade,7.0,2.5,Nets,Heat,29381.0,29438.0,Brook Lopez
394.0,Wayne Ellington,3.0,1.8,Nets,Heat,29381.0,29438.0,Dwyane Wade
395.0,Langston Galloway,5.0,3.0,Knicks,Thunder,29439.0,29496.0,Kristaps Porzingis
395.0,Kevin Durant,7.0,3.333333333333333,Knicks,Thunder,29439.0,29496.0,Kevin Durant
396.0,Khris Middleton,3.0,2.5,Bucks,Magic,29497.0,29576.0,Greg Monroe
396.0,Evan Fournier,4.0,2.2,Bucks,Magic,29497.0,29576.0,Nikola Vucevic
397.0,Lou Williams,3.0,2.5,Mavericks,Lakers,29577.0,29641.0,Dirk Nowitzki
397.0,Dirk Nowitzki,4.0,2.5,Mavericks,Lakers,29577.0,29641.0,Lou Williams
398.0,Ish Smith,5.0,2.0,Pistons,76ers,29642.0,29729.0,Andre Drummond
398.0,Reggie Jackson,5.0,2.1666666666666665,Pistons,76ers,29642.0,29729.0,Nerlens Noel
399.0,Chris Paul,3.0,1.8,Hawks,Clippers,29730.0,29830.0,Paul Millsap
399.0,Paul Millsap,4.0,2.2,Hawks,Clippers,29730.0,29830.0,Chris Paul
400.0,Kevin Durant,4.0,1.8,Timberwolves,Thunder,29831.0,29904.0,Karl-Anthony Towns
400.0,Zach LaVine,6.0,3.25,Timberwolves,Thunder,29831.0,29904.0,Kevin Durant
401.0,Mike Scott,2.0,1.6,Hawks,Pacers,29905.0,29969.0,Al Horford
401.0,Monta Ellis,3.0,1.5714285714285714,Hawks,Pacers,29905.0,29969.0,Paul George
402.0,Will Barton,2.0,1.75,Nuggets,Wizards,29970.0,30059.0,Nikola Jokic
402.0,Garrett Temple,4.0,2.333333333333333,Nuggets,Wizards,29970.0,30059.0,John Wall
403.0,Sasha Vujacic,5.0,2.8,Knicks,Raptors,30060.0,30122.0,Robin Lopez
403.0,Kyle Lowry,5.0,2.25,Knicks,Raptors,30060.0,30122.0,Jonas Valanciunas
404.0,Patrick Beverley,4.0,2.333333333333333,Rockets,Thunder,30123.0,30205.0,James Harden
404.0,Enes Kanter,5.0,2.6,Rockets,Thunder,30123.0,30205.0,Kevin Durant
405.0,Khris Middleton,2.0,1.6,Heat,Bucks,30206.0,30279.0,Dwyane Wade
405.0,Luol Deng,2.0,1.6,Heat,Bucks,30206.0,30279.0,Greg Monroe
406.0,Chris Paul,4.0,2.2,Clippers,Lakers,30280.0,30333.0,Chris Paul
406.0,Julius Randle,4.0,1.8333333333333333,Clippers,Lakers,30280.0,30333.0,Lou Williams
407.0,Kenneth Faried,3.0,1.7142857142857142,Nuggets,Pacers,30334.0,30404.0,Nikola Jokic
407.0,Monta Ellis,3.0,2.25,Nuggets,Pacers,30334.0,30404.0,Paul George
408.0,Thaddeus Young,4.0,2.5,Nets,Pelicans,30405.0,30464.0,Brook Lopez
408.0,Jrue Holiday,7.0,3.0,Nets,Pelicans,30405.0,30464.0,Anthony Davis
409.0,James Harden,5.0,2.6,Rockets,Wizards,30465.0,30564.0,James Harden
409.0,John Wall,5.0,2.1666666666666665,Rockets,Wizards,30465.0,30564.0,John Wall
410.0,Mike Conley,4.0,2.0,Grizzlies,Kings,30565.0,30667.0,Mike Conley
410.0,Darren Collison,5.0,2.5,Grizzlies,Kings,30565.0,30667.0,DeMarcus Cousins
411.0,Avery Bradley,6.0,3.0,Celtics,Magic,30668.0,30790.0,Isaiah Thomas
411.0,Nikola Vucevic,3.0,2.0,Celtics,Magic,30668.0,30790.0,Nikola Vucevic
412.0,Dwight Powell,2.0,1.3333333333333333,Mavericks,Suns,30791.0,30855.0,JaVale McGee
412.0,Archie Goodwin,3.0,1.6,Mavericks,Suns,30791.0,30855.0,Mirza Teletovic
413.0,Zach LaVine,5.0,2.333333333333333,Timberwolves,Trail Blazers,30856.0,30933.0,Karl-Anthony Towns
413.0,Meyers Leonard,4.0,2.0,Timberwolves,Trail Blazers,30856.0,30933.0,Damian Lillard
