Player_ID,Player,First_Name,Last_Name,TS%,EFG%,PER,3PAr,G,MP,Pos
2730,Dwight Howard,Dwight,Howard,0.5983577917540182,0.611764705882353,18.9,0.01,71,2280,C
203939,Dwight Powell,Dwight,Powell,0.5551301684532924,0.4883720930232559,16.8,0.054000000000000006,69,992,PF
2548,Dwyane Wade,Dwyane,Wade,0.5157437567861021,0.459375,20.3,0.037000000000000005,74,2258,SG
202734,E'Twaun Moore,E'Twaun,Moore,0.5463286713286714,0.5454545454545455,11.4,0.267,59,1263,SG
202334,Ed Davis,Ed,Davis,0.6132075471698112,0.5952380952380952,18.7,0.0,81,1684,PF
203901,Elfrid Payton,Elfrid,Payton,0.4800789662598707,0.4600000000000001,13.9,0.126,73,2145,PG
202407,Elijah Millsap,Elijah,Millsap,0.3756260434056761,0.325,6.5,0.308,20,173,SG
202343,Elliot Williams,Elliot,Williams,0.34013605442176875,0.25,3.3,0.4,5,45,PG
1882,Elton Brand,Elton,Brand,0.4638009049773755,0.42857142857142855,11.4,0.013999999999999999,17,225,C
1626144,Emmanuel Mudiay,Emmanuel,Mudiay,0.436442989634479,0.4022556390977443,9.9,0.256,68,2068,PG
202683,Enes Kanter,Enes,Kanter,0.6247540338449428,0.5738636363636362,24.0,0.028999999999999998,82,1721,C
202339,Eric Bledsoe,Eric,Bledsoe,0.556768558951965,0.5,20.0,0.262,31,1059,PG
201569,Eric Gordon,Eric,Gordon,0.5616316878510198,0.5162601626016261,13.5,0.5329999999999999,45,1481,SG
203961,Eric Moreland,Eric,Moreland,0.4901960784313725,0.5,7.4,0.0,8,48,PF
101141,Ersan Ilyasova,Ersan,Ilyasova,0.5293159609120521,0.5,14.2,0.392,74,1881,PF
101141,Ersan Ilyasova,Ersan,Ilyasova,0.5293159609120521,0.5,14.1,0.423,52,1434,PF
101141,Ersan Ilyasova,Ersan,Ilyasova,0.5293159609120521,0.5,14.7,0.28800000000000003,22,447,PF
203095,Evan Fournier,Evan,Fournier,0.5868902439024389,0.5423728813559322,14.6,0.42,79,2566,SF
202323,Evan Turner,Evan,Turner,0.5112972341254383,0.4623655913978494,13.6,0.11,81,2271,SG
203105,Festus Ezeli,Festus,Ezeli,0.5576800509878904,0.54,17.7,0.0,46,770,C
1626163,Frank Kaminsky,Frank,Kaminsky,0.5142622051563357,0.476923076923077,12.5,0.385,81,1708,C
202066,Garrett Temple,Garrett,Temple,0.5211307824100514,0.4841269841269841,9.3,0.511,80,1951,SF
203914,Gary Harris,Gary,Harris,0.5646345941975762,0.5346534653465347,12.7,0.38799999999999996,76,2439,SG
202390,Gary Neal,Gary,Neal,0.5621844882973842,0.5308641975308642,13.5,0.308,40,807,SG
201588,George Hill,George,Hill,0.5560661764705882,0.525,13.2,0.425,74,2524,PG
101123,Gerald Green,Gerald,Green,0.4905202821869489,0.4588235294117647,10.1,0.44299999999999995,69,1557,SG
203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,0.5654443254817987,0.5196850393700788,18.8,0.10800000000000001,80,2823,PG
201609,Goran Dragic,Goran,Dragic,0.5336058128973661,0.5122950819672132,15.5,0.23399999999999999,72,2363,PG
202330,Gordon Hayward,Gordon,Hayward,0.5583900226757369,0.4933333333333334,18.3,0.341,80,2893,SF
203476,Gorgui Dieng,Gorgui,Dieng,0.5997624703087886,0.5422535211267605,17.1,0.035,82,2220,C
202328,Greg Monroe,Greg,Monroe,0.5618390129259695,0.5210084033613446,21.8,0.001,79,2314,C
202349,Greivis Vasquez,Greivis,Vasquez,0.4395434916718076,0.4,7.4,0.529,23,460,PG
203084,Harrison Barnes,Harrison,Barnes,0.558206106870229,0.53125,12.3,0.33799999999999997,66,2042,SF
202355,Hassan Whiteside,Hassan,Whiteside,0.6294326241134751,0.6129032258064516,25.7,0.0,73,2125,C
203156,Henry Sims,Henry,Sims,0.5059153175591532,0.4363636363636363,13.9,0.0,14,263,C
203138,Hollis Thompson,Hollis,Thompson,0.5253001715265866,0.5056818181818181,9.2,0.5760000000000001,77,2154,SG
203546,Ian Clark,Ian,Clark,0.5421686746987951,0.5,11.5,0.41600000000000004,66,578,SG
101133,Ian Mahinmi,Ian,Mahinmi,0.6032693305656461,0.5873015873015873,16.6,0.0,71,1816,C
202697,Iman Shumpert,Iman,Shumpert,0.4836557705136758,0.44642857142857145,8.4,0.479,54,1316,SG
203477,Isaiah Canaan,Isaiah,Canaan,0.5282366500192086,0.4840425531914893,11.1,0.672,77,1966,SG
202738,Isaiah Thomas,Isaiah,Thomas,0.5604928297313674,0.485207100591716,21.5,0.336,82,2644,PG
